<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20200116,120000,8646.2400000,8715.0100000,8616.4800000,8714.8900000,360
20200116,130000,8715.0700000,8772.3800000,8685.6500000,8710.7300000,345
20200116,140000,8712.3400000,8715.1100000,8652.4600000,8687.1800000,417
20200116,150000,8687.1900000,8689.3500000,8630.2500000,8669.0000000,255
20200116,160000,8669.0000000,8710.5000000,8657.7500000,8700.6300000,418
20200116,170000,8700.6300000,8706.7000000,8602.9800000,8640.1300000,528
20200116,180000,8640.1100000,8702.2200000,8635.0500000,8665.5900000,419
20200116,190000,8665.5900000,8688.2300000,8633.1300000,8666.0400000,348
20200116,200000,8667.3200000,8702.2700000,8662.5700000,8690.6400000,372
20200116,210000,8691.8800000,8743.0300000,8680.0400000,8733.4000000,276
20200116,220000,8735.9600000,8749.7100000,8662.0500000,8677.9800000,474
20200116,230000,8677.9800000,8730.0000000,8675.6500000,8710.0600000,280
20200117,000000,8710.0500000,8740.0000000,8705.8400000,8714.7600000,235
20200117,010000,8714.7700000,8727.5700000,8665.6700000,8681.5300000,283
20200117,020000,8681.5400000,8720.0000000,8668.9100000,8719.9800000,204
20200117,030000,8719.9800000,8761.0000000,8705.6400000,8740.0100000,474
20200117,040000,8740.0100000,8824.0100000,8739.1700000,8771.9800000,836
20200117,050000,8772.0600000,8799.4700000,8741.2900000,8798.0700000,324
20200117,060000,8798.0700000,8894.0000000,8778.7700000,8888.6400000,840
20200117,070000,8888.6500000,8990.6100000,8847.9400000,8864.2000000,2162
20200117,080000,8865.4400000,8932.7500000,8848.8900000,8917.9900000,727
20200117,090000,8916.2200000,9000.0000000,8891.6600000,8917.5100000,1091
20200117,100000,8919.0500000,8965.9400000,8904.4900000,8952.2300000,327
20200117,110000,8953.4000000,9013.0000000,8875.0900000,8912.6000000,897
20200117,120000,8912.7100000,8936.0500000,8880.0000000,8891.7500000,416
20200117,130000,8891.7500000,8900.0500000,8785.7300000,8801.0000000,624
20200117,140000,8801.0200000,8853.4600000,8795.0100000,8834.9500000,336
20200117,150000,8834.9500000,8835.0000000,8766.2700000,8772.9400000,558
20200117,160000,8772.9300000,8850.0000000,8768.0800000,8840.2200000,490
20200117,170000,8840.2200000,8909.9900000,8832.7000000,8861.9800000,1137
20200117,180000,8864.3100000,8897.0000000,8844.4300000,8874.3800000,446
20200117,190000,8874.3900000,8929.9900000,8867.3100000,8909.6800000,510
20200117,200000,8909.3400000,8949.3900000,8800.0000000,8864.5300000,1087
20200117,210000,8867.6200000,8919.0800000,8853.8100000,8868.0200000,661
20200117,220000,8868.0200000,8918.1000000,8867.6000000,8909.1000000,310
20200117,230000,8909.1000000,8942.4400000,8888.2000000,8929.4100000,387
20200118,000000,8929.4100000,8947.5000000,8890.0100000,8899.4200000,305
20200118,010000,8899.4200000,8974.5300000,8860.9000000,8965.8600000,480
20200118,020000,8965.8600000,8980.0000000,8880.9300000,8931.3500000,390
20200118,030000,8929.6000000,8934.6200000,8889.9000000,8915.3200000,287
20200118,040000,8914.2500000,8946.6000000,8895.0000000,8923.3800000,423
20200118,050000,8924.4200000,8924.4200000,8800.1000000,8837.4500000,548
20200118,060000,8837.4400000,8866.6600000,8810.3100000,8841.4100000,221
20200118,070000,8841.4100000,8867.9800000,8805.0000000,8855.6400000,215
20200118,080000,8856.1800000,8871.5400000,8836.8200000,8841.6400000,70
20200118,090000,8841.6300000,8863.7900000,8819.8500000,8859.2400000,71
20200118,100000,8859.2500000,8886.8500000,8848.3900000,8869.0500000,187
20200118,110000,8869.0500000,8901.7900000,8863.0500000,8879.2400000,178
20200118,120000,8877.0800000,8880.0600000,8846.6000000,8865.7400000,54
20200118,130000,8866.6400000,8910.4900000,8866.4900000,8900.0000000,76
20200118,140000,8899.9900000,8950.0000000,8888.0500000,8910.9400000,265
20200118,150000,8910.9400000,8958.8200000,8901.0300000,8910.8300000,270
20200118,160000,8910.8200000,8940.4100000,8865.9100000,8890.9800000,276
20200118,170000,8890.9800000,8927.6400000,8840.0000000,8875.2100000,401
20200118,180000,8875.2100000,8900.0000000,8863.0700000,8896.0100000,152
20200118,190000,8896.0100000,8898.2100000,8860.4900000,8870.0100000,158
20200118,200000,8869.6900000,8904.2300000,8864.1600000,8899.4900000,111
20200118,210000,8899.4900000,8913.5600000,8890.3800000,8898.0100000,158
20200118,220000,8898.0100000,8922.2700000,8898.0000000,8915.5000000,135
20200118,230000,8914.6700000,8950.0000000,8914.6700000,8948.6200000,207
20200119,000000,8948.6100000,8953.8000000,8906.9800000,8909.3200000,242
20200119,010000,8908.9500000,8975.0000000,8882.0000000,8970.2500000,338
20200119,020000,8970.2400000,9169.7700000,8970.2400000,9142.5300000,2448
20200119,030000,9144.1200000,9194.9900000,9114.0300000,9152.5500000,845
20200119,040000,9153.5800000,9186.0000000,9135.0000000,9145.3800000,367
20200119,050000,9145.3800000,9152.9800000,9100.0000000,9137.5600000,534
20200119,060000,9138.4100000,9142.6400000,9099.6800000,9118.1500000,196
20200119,070000,9118.1600000,9136.5400000,9040.0000000,9063.4700000,436
20200119,080000,9065.1400000,9079.0400000,9033.1500000,9075.5900000,217
20200119,090000,9075.5800000,9102.1600000,9059.0300000,9087.9600000,100
20200119,100000,9087.9600000,9114.8300000,9046.3100000,9055.6900000,159
20200119,110000,9053.5600000,9070.0000000,9030.0400000,9030.0400000,53
20200119,120000,9030.0400000,9030.0500000,8465.0000000,8665.6200000,3975
20200119,130000,8665.6200000,8665.6200000,8550.0000000,8621.3700000,1016
20200119,140000,8621.3700000,8637.0600000,8564.9400000,8625.2500000,460
20200119,150000,8625.0200000,8646.0000000,8595.2400000,8613.6700000,407
20200119,160000,8613.6700000,8639.9000000,8588.7300000,8624.9000000,301
20200119,170000,8623.2800000,8662.6000000,8606.2800000,8635.0000000,495
20200119,180000,8635.0000000,8656.6300000,8615.3100000,8645.8500000,256
20200119,190000,8645.8500000,8651.0800000,8622.0000000,8641.0800000,307
20200119,200000,8641.0800000,8649.6800000,8620.0000000,8643.8600000,156
20200119,210000,8643.8600000,8650.4400000,8625.0000000,8643.7000000,153
20200119,220000,8643.7100000,8749.9900000,8641.9100000,8718.0000000,418
20200119,230000,8717.9900000,8750.0000000,8477.0200000,8629.3000000,1211
20200120,000000,8629.3000000,8710.5700000,8612.0900000,8697.5300000,367
20200120,010000,8697.5300000,8725.0000000,8641.2100000,8666.0000000,412
20200120,020000,8666.0000000,8687.1500000,8625.0000000,8642.5000000,207
20200120,030000,8642.3200000,8660.6000000,8626.6800000,8642.1000000,206
20200120,040000,8642.1000000,8659.3700000,8627.9800000,8659.3700000,158
20200120,050000,8659.3700000,8676.6300000,8622.1400000,8628.4100000,152
20200120,060000,8628.4100000,8667.9400000,8628.4000000,8661.8600000,120
20200120,070000,8661.8600000,8668.0000000,8647.0600000,8667.1200000,87
20200120,080000,8667.1100000,8678.6700000,8632.5800000,8648.9900000,179
20200120,090000,8648.1600000,8667.0000000,8583.3900000,8626.3800000,182
20200120,100000,8626.3800000,8656.9800000,8626.3800000,8646.0000000,62
20200120,110000,8645.9900000,8658.5900000,8630.0100000,8644.5500000,61
20200120,120000,8644.8000000,8651.6500000,8590.9200000,8605.0900000,139
20200120,130000,8605.0900000,8622.5400000,8537.3700000,8569.8800000,445
20200120,140000,8569.8700000,8629.7400000,8504.0600000,8594.5400000,549
20200120,150000,8592.5600000,8655.9800000,8568.6300000,8650.3600000,327
20200120,160000,8650.4900000,8667.2400000,8623.9900000,8663.5000000,201
20200120,170000,8663.5000000,8685.4800000,8640.5400000,8659.6600000,461
20200120,180000,8659.6600000,8663.1600000,8627.4300000,8627.5100000,248
20200120,190000,8627.5100000,8675.1600000,8624.1600000,8647.1900000,221
20200120,200000,8647.3500000,8664.3500000,8645.0100000,8656.4100000,149
20200120,210000,8659.5800000,8659.9800000,8649.2700000,8659.9800000,98
20200120,220000,8658.5700000,8674.0800000,8652.0000000,8673.5200000,119
20200120,230000,8673.5200000,8734.8400000,8640.0000000,8645.0100000,465
20200121,000000,8645.0000000,8664.4400000,8601.9100000,8628.8900000,338
20200121,010000,8628.8900000,8646.1800000,8605.0000000,8617.7700000,453
20200121,020000,8617.7800000,8646.6600000,8615.6700000,8634.3200000,185
20200121,030000,8634.3200000,8658.9800000,8630.0000000,8651.7500000,141
20200121,040000,8651.7500000,8664.3700000,8645.2200000,8655.3300000,121
20200121,050000,8655.3200000,8675.0000000,8648.9400000,8656.5400000,115
20200121,060000,8656.5500000,8659.9500000,8625.0100000,8643.0100000,165
20200121,070000,8643.0100000,8647.8200000,8622.6100000,8629.0500000,222
20200121,080000,8629.0500000,8639.4300000,8605.5800000,8617.6700000,155
20200121,090000,8617.6700000,8643.7400000,8601.0000000,8639.0200000,179
20200121,100000,8640.4500000,8643.7400000,8611.7000000,8611.8000000,40
20200121,110000,8611.7900000,8656.7200000,8591.4500000,8641.7100000,238
20200121,120000,8641.9400000,8659.6500000,8627.5200000,8639.7300000,62
20200121,130000,8639.7300000,8652.1400000,8596.8500000,8645.3700000,248
20200121,140000,8645.1800000,8654.9800000,8638.6800000,8651.0100000,108
20200121,150000,8651.0100000,8651.0100000,8636.0000000,8643.8100000,152
20200121,160000,8643.8000000,8670.0600000,8635.0000000,8635.0200000,308
20200121,170000,8635.0200000,8646.7500000,8609.0600000,8631.3000000,422
20200121,180000,8631.3000000,8640.0000000,8618.8500000,8637.8200000,250
20200121,190000,8637.3600000,8637.3600000,8602.1300000,8611.9200000,400
20200121,200000,8611.9200000,8626.0000000,8465.0000000,8511.0200000,1313
20200121,210000,8511.0200000,8710.6100000,8511.0000000,8705.7900000,1155
20200121,220000,8705.7900000,8774.3100000,8705.7900000,8722.5000000,593
20200121,230000,8722.5000000,8722.5100000,8669.0600000,8710.2300000,273
20200122,000000,8710.6800000,8741.0900000,8705.7300000,8722.0300000,187
20200122,010000,8722.0300000,8740.0000000,8711.0800000,8725.7700000,160
20200122,020000,8725.7600000,8730.0000000,8702.0000000,8712.0100000,172
20200122,030000,8712.0100000,8716.7100000,8685.0000000,8695.8900000,189
20200122,040000,8695.8900000,8708.4900000,8693.7600000,8699.0100000,110
20200122,050000,8699.0100000,8722.2400000,8699.0100000,8722.0000000,126
20200122,060000,8722.0100000,8722.0100000,8698.6500000,8700.0100000,119
20200122,070000,8700.0200000,8739.0000000,8700.0100000,8735.0400000,83
20200122,080000,8735.0500000,8791.7600000,8685.0000000,8718.7500000,512
20200122,090000,8719.4500000,8720.0000000,8631.3700000,8653.7100000,600
20200122,100000,8653.7200000,8664.9900000,8620.9000000,8662.4200000,183
20200122,110000,8662.4200000,8662.4200000,8628.6900000,8641.1700000,51
20200122,120000,8639.8600000,8649.0100000,8601.0000000,8637.7900000,206
20200122,130000,8637.1200000,8652.6600000,8620.6700000,8644.9100000,110
20200122,140000,8644.1100000,8650.4500000,8611.0500000,8623.5700000,216
20200122,150000,8622.4900000,8653.5200000,8614.2200000,8629.1700000,207
20200122,160000,8629.1700000,8641.4200000,8622.0600000,8634.4100000,167
20200122,170000,8632.5200000,8685.8500000,8565.0000000,8660.9800000,762
20200122,180000,8660.9300000,8670.0000000,8640.0000000,8664.4300000,354
20200122,190000,8664.4300000,8664.4300000,8619.4400000,8646.3600000,290
20200122,200000,8646.3600000,8646.4000000,8620.0100000,8640.6100000,194
20200122,210000,8640.6300000,8650.0000000,8629.0000000,8644.8400000,159
20200122,220000,8644.8400000,8648.2300000,8631.7700000,8638.9800000,158
20200122,230000,8638.9800000,8650.0000000,8634.1600000,8634.1700000,224
20200123,000000,8634.1700000,8663.4500000,8631.7700000,8660.3800000,111
20200123,010000,8660.3800000,8665.0000000,8616.1500000,8634.9800000,248
20200123,020000,8634.3300000,8637.3600000,8571.5400000,8571.5400000,359
20200123,030000,8571.5500000,8588.1100000,8539.0000000,8573.9800000,504
20200123,040000,8572.8900000,8578.8800000,8553.0000000,8561.9700000,285
20200123,050000,8561.9700000,8571.2900000,8545.3600000,8558.9200000,190
20200123,060000,8557.8500000,8557.8500000,8458.0000000,8523.8600000,1100
20200123,070000,8523.8700000,8539.2900000,8476.4900000,8502.3800000,258
20200123,080000,8500.2300000,8567.0000000,8472.3700000,8551.2900000,456
20200123,090000,8551.2800000,8590.1100000,8480.0000000,8480.0000000,413
20200123,100000,8482.8800000,8485.6900000,8404.0100000,8412.0900000,735
20200123,110000,8411.3300000,8429.1200000,8379.0000000,8415.7600000,456
20200123,120000,8415.9900000,8439.0000000,8380.8200000,8391.8700000,265
20200123,130000,8389.9400000,8450.0200000,8350.0000000,8385.5800000,829
20200123,140000,8385.5700000,8385.5800000,8295.6800000,8316.1900000,807
20200123,150000,8316.2000000,8353.3500000,8288.8800000,8328.6300000,754
20200123,160000,8330.5600000,8362.9000000,8311.3200000,8332.0100000,729
20200123,170000,8332.0100000,8341.6300000,8292.0100000,8317.5800000,464
20200123,180000,8317.5800000,8346.6800000,8290.0600000,8296.6900000,556
20200123,190000,8296.6600000,8326.0300000,8278.0000000,8308.9500000,674
20200123,200000,8308.9400000,8350.0000000,8308.9400000,8346.4500000,294
20200123,210000,8347.0000000,8357.0700000,8320.9000000,8352.5000000,366
20200123,220000,8352.5100000,8411.3000000,8346.2300000,8380.4900000,575
20200123,230000,8380.4800000,8426.6500000,8380.0000000,8395.0100000,407
20200124,000000,8395.0000000,8408.9900000,8336.0200000,8385.2200000,449
20200124,010000,8385.2100000,8397.3700000,8369.0000000,8394.0000000,146
20200124,020000,8394.7300000,8400.0000000,8345.0000000,8347.3400000,197
20200124,030000,8347.3300000,8348.9600000,8267.0000000,8288.7100000,713
20200124,040000,8286.5300000,8333.7500000,8275.0000000,8310.0100000,463
20200124,050000,8310.0100000,8333.7600000,8278.0600000,8291.3500000,303
20200124,060000,8290.5100000,8324.0600000,8288.8300000,8303.8900000,143
20200124,070000,8305.4900000,8333.9500000,8303.2100000,8331.0400000,110
20200124,080000,8330.3600000,8338.0000000,8290.0000000,8318.3800000,360
20200124,090000,8318.4000000,8322.7600000,8300.0000000,8308.3900000,95
20200124,100000,8308.3900000,8315.7200000,8241.0000000,8244.2400000,373
20200124,110000,8242.0000000,8290.0000000,8216.7100000,8225.3400000,279
20200124,120000,8225.3300000,8390.0200000,8220.0000000,8384.7400000,662
20200124,130000,8384.7400000,8429.9400000,8350.8400000,8416.8800000,605
20200124,140000,8419.9900000,8460.9300000,8400.0600000,8448.8900000,257
20200124,150000,8446.3600000,8484.8200000,8427.1500000,8451.0100000,361
20200124,160000,8451.0000000,8499.9900000,8426.2900000,8490.9200000,550
20200124,170000,8494.9000000,8509.5500000,8450.0000000,8450.0000000,752
20200124,180000,8450.0100000,8469.9900000,8435.7100000,8463.1400000,424
20200124,190000,8463.1400000,8487.8400000,8459.3800000,8474.6600000,316
20200124,200000,8475.7500000,8509.9900000,8467.8100000,8488.7800000,435
20200124,210000,8488.7700000,8505.0000000,8450.5800000,8473.6500000,372
20200124,220000,8472.6600000,8500.0000000,8459.3600000,8497.0000000,191
20200124,230000,8497.0000000,8500.0000000,8425.2100000,8446.9800000,272
20200125,000000,8446.9700000,8455.0000000,8399.2900000,8427.2600000,237
20200125,010000,8427.5800000,8437.7600000,8291.6200000,8297.5700000,510
20200125,020000,8297.5700000,8316.0300000,8252.7300000,8271.1000000,426
20200125,030000,8271.0900000,8309.9000000,8271.0900000,8305.8900000,189
20200125,040000,8305.7800000,8327.0200000,8271.1000000,8281.4100000,195
20200125,050000,8281.4100000,8311.4300000,8270.0000000,8297.1400000,121
20200125,060000,8297.1400000,8313.8600000,8275.0100000,8308.6700000,250
20200125,070000,8309.0800000,8333.6800000,8302.4700000,8310.6700000,60
20200125,080000,8310.6400000,8328.4500000,8290.0000000,8294.4300000,83
20200125,090000,8294.7300000,8361.2200000,8289.9600000,8347.3600000,73
20200125,100000,8348.9800000,8350.0900000,8311.8000000,8325.1500000,46
20200125,110000,8325.1500000,8340.8500000,8294.1300000,8313.5900000,64
20200125,120000,8313.5800000,8321.0600000,8291.5000000,8296.9200000,50
20200125,130000,8296.9200000,8315.8700000,8278.7300000,8278.7300000,95
20200125,140000,8278.7300000,8340.5600000,8275.0000000,8305.3900000,142
20200125,150000,8305.3900000,8329.2200000,8300.2800000,8300.2900000,77
20200125,160000,8300.2900000,8321.1100000,8291.8800000,8321.1100000,82
20200125,170000,8321.1000000,8339.5000000,8309.9900000,8338.0400000,161
20200125,180000,8338.0400000,8346.9700000,8315.0600000,8320.1000000,143
20200125,190000,8320.1000000,8325.9900000,8308.3300000,8325.9900000,91
20200125,200000,8325.5700000,8355.0000000,8322.5700000,8344.8300000,142
20200125,210000,8344.5700000,8352.7300000,8334.3600000,8349.8700000,110
20200125,220000,8350.0000000,8406.1400000,8350.0000000,8371.0000000,251
20200125,230000,8371.0000000,8398.3400000,8330.0000000,8336.5700000,179
20200126,000000,8336.5800000,8361.2200000,8325.0000000,8326.8100000,198
20200126,010000,8326.8000000,8326.8100000,8278.6800000,8304.2300000,294
20200126,020000,8304.2300000,8327.9900000,8300.0000000,8315.4800000,169
20200126,030000,8315.4800000,8316.4500000,8298.4500000,8300.2200000,107
20200126,040000,8301.2200000,8350.0000000,8296.4400000,8340.3900000,172
20200126,050000,8340.2500000,8343.8300000,8321.6200000,8341.7500000,103
20200126,060000,8341.7400000,8370.0000000,8338.5200000,8354.3700000,106
20200126,070000,8354.3400000,8373.4700000,8320.2000000,8334.3000000,217
20200126,080000,8332.2900000,8368.8200000,8322.3300000,8368.2100000,74
20200126,090000,8368.2000000,8458.7100000,8364.4000000,8392.3400000,454
20200126,100000,8392.3300000,8414.6700000,8372.9000000,8392.3300000,157
20200126,110000,8392.3300000,8431.6300000,8378.9200000,8419.5800000,79
20200126,120000,8419.5700000,8457.2800000,8406.0600000,8457.2700000,140
20200126,130000,8457.2800000,8461.7200000,8420.7400000,8436.3000000,170
20200126,140000,8436.4800000,8451.3800000,8420.0100000,8426.0100000,135
20200126,150000,8426.0100000,8454.8700000,8412.6900000,8437.3600000,90
20200126,160000,8437.3400000,8458.2100000,8422.1400000,8426.6000000,159
